id,comentario,clasificacion_ISO_25010,banco
10913,tiene mucho s errores,not_applicable,SCOTIABANK
10914,Estoy intentando entrar desde hace días!! Y no me permite porque hay errores en la aplicación!!! Qué tipo de servicio es este?!,not_applicable,SCOTIABANK
10915,"Cada vez más horrible, con APP, plin, siempre con problemas de ingreso etc.",not_applicable,SCOTIABANK
10916,"Ahorran su tiempo y eviten descargar esta app, no sirve para nada",not_applicable,SCOTIABANK
10917,"Menos mal leí los comentarios;, luego de rechazar al principio cortésmente el ofrecimiento de tarjetas de crédito, luego de aprox. casi 30 llamadas, les pedí por favor que cesarán, pero luego de otras 30 o 40 más a ""cada rato"" les tuve que amenazar con denunciarlos por acoso, coincidentemente luego la app se convirtió en una bosta, al principio pensé que era un forma de represalia, pero ahora sé que la app se puso así de por sí. Lamentablemente mi trabajo me paga mediante ese banco.",not_applicable,SCOTIABANK
10918,No acepta número me sale irroneo o que lo haga desde el cajero deben solucionar estos problemas que tenemos varios de los usuarios.,not_applicable,SCOTIABANK
10919,Nunca funciona el plin,not_applicable,SCOTIABANK
10920,No puedo abrir una cuenta de ahorro sin costo,not_applicable,SCOTIABANK
10921,"Quiero ingresar a mi app y 'no me permite, pésimo",not_applicable,SCOTIABANK
10922,"Basura de aplicación de Scotiabank qué tienen, sale puro error que fastidio!!!!!!!",not_applicable,SCOTIABANK
10923,Pésimo para realizar pago con plin y yape... es muy lenta y muchas veces no permite realizar pagos.,not_applicable,SCOTIABANK
10924,No sirve la app se cierra sola hace cuando plineo dice ocurrió un error al rato en movimientos si ISO la transacción y eh perdido plata por eso,integrity,SCOTIABANK
10925,"La verdad es una porquería, muy lenta, confunde los pagos en la divisa, puedes pagar 100 dólares de agua si no te das cuenta.",integrity,SCOTIABANK
10926,"Se cae constantemente, eso genera inseguridad ya que cuando uno va a un establecimiento y quiere pagar no se puede y se tiene que recurrir a otra aplicación, eso hace que el dinero se tenga que trasladar a otro banco para tener mayor funcionalidad",not_applicable,SCOTIABANK
10927,"La aplicación es buena en si Pero es un asco en las madrugadas, se supone que la app es 24 horas,",not_applicable,SCOTIABANK
10928,"Es una app muy mala, siempre demora en cargar, siempre sale que no se puede ingresar, muchas veces hago plin y sale que se envió bien y después no llega la transacción y a los 10min o 30min sale con que te devuelven el dinero y que no se pudo hacer la transacción, debe mejor mucho está app porque siempre es lo mismo, muy mala app las personas piensan que uno les engaña cuando le haces el plin y no les llega el dinero para es culpa del app y eso ya incomoda bastante, no la recomiendo",integrity,SCOTIABANK
10929,Hareglen la aplicación no funciona correctamente,not_applicable,SCOTIABANK
10930,"Que hicieron con la app está pésima, creo q así van a perder clientes o lo hacen por q ya se van del país. No se preocupan en mejorarlo",not_applicable,SCOTIABANK
10931,Se cuelga a cada rato y no permite entrar a la app,not_applicable,SCOTIABANK
10932,La app falla reiteradas veces me sale que mi sesión terminó cuando acababa de entrar y el plin no funciona para nada horrible,not_applicable,SCOTIABANK
10933,"Pésimo servicio hace dias intento ingresar a la aplicación para poder revisar mi salgo y plinear y me dice hubo un error, llevo dias asi sin poder ingresar al aplicativo es un total asco",not_applicable,SCOTIABANK
10934,"Una basura esta app, los plineos y transferencias fallan, cuando haces un reclamo a pesar de tener pruebas quieren meterte un floraso qué no es culpa de ellos, ya eliminen esta app de una bendita vez",integrity,SCOTIABANK
10935,Muy mal ases una transferencia y nunca llega no es recomendable ni confiable,integrity,SCOTIABANK
10936,No puedo entrar me aparece siempre de que ocurrió un error inesperado que lo intente más tarde... Lo hago más d una vez y nada,not_applicable,SCOTIABANK
10937,Esta app es una decepción,not_applicable,SCOTIABANK
10938,Muy mala la app una semana que no puedo entar,not_applicable,SCOTIABANK
10939,Altamente ineficiente. Funciona cuando se le da la gana. Pérdida de tiempo. Su competencia le da mil vueltas en temas de aplicativo.,not_applicable,SCOTIABANK
10940,Mucho es la tarifa de importe saque 200 y me cobraron 28 soles es mucho,not_applicable,SCOTIABANK
10941,"Pésimo, cuando necesito realizar una transferencia me sale error.",not_applicable,SCOTIABANK
10942,Debe pagarse del mercado no sirve este app e incluso con su creadora de cuenta más inútil se vuelve.,not_applicable,SCOTIABANK
10943,"No sé qué problema tiene el app, no me deja vincular, porque al crear mi clave dice que lo vuelva a intentar más tarde. 👎🏼👎🏼",not_applicable,SCOTIABANK
10944,Pésimo. Solo cuando se le da la gana te permite hacer algo.. 😤,not_applicable,SCOTIABANK
10945,"Siempre hay problemas con la apps. Se cae, no entra, sale error hay que mejorar mucho rectifico es una porquería su aplicativo. Es una porquería el aplicativo y por hacer un comentario de su aplicativo asqueroso me bloquearon las tarjetas mi gran desagrado con este aplicativo ahora tengo que gastar para que me den otra tarjeta y tengo que pagar yo por su ineptitud",not_applicable,SCOTIABANK
10946,"Es la segunda vez que plineo y se come mi dinero , y el banco no se hace responsable , que mal con Scotiabank y la cuenta digital , siempre está fallando. Yape es 100 % mejor Yape es más confiable",integrity,SCOTIABANK
10947,"No me permite hacer nada, ni plin, ni transferencia, ni pagar mi tc, ni configurarla",not_applicable,SCOTIABANK
10948,"Desde hace meses la aplicación no abre, indica que hubo un error con la aplicación inténtelo más tarde, y así sigue días y semanas.",not_applicable,SCOTIABANK
10949,"Pésima aplicación, ingreso mis datos y no me permite registrarme",not_applicable,SCOTIABANK
10950,PESIMA.NO ME ABRE LA APP SOLO ME BOTA MENSAJE DE ERROR EN BIOMETRIA Y LA CONTRASEÑA TAMPOCO LA RECONOCE.,authenticity,SCOTIABANK
10951,"Quiero desactivar las notificaciones de ofertas y no se puede, dice que error, me están llegando muchas notificaciones y ya cansa",not_applicable,SCOTIABANK
10952,La app funciona bien esporádicamente. Problemas constantes con la biometría que evitan confirmar operaciones. Hace mucho que estos problemas existen y no se corrigen.,authenticity,SCOTIABANK
10953,"No sirve la app, la peor basura",not_applicable,SCOTIABANK
10954,"Que pena que pasa con el app del banco no puedo plinear y lo peor que ya no de lleva muchas veces dinero en efectivo y tenemos problema personal y emocional, estoy pensando cambiar de banco.",not_applicable,SCOTIABANK
10955,No puedo entrar a la app,not_applicable,SCOTIABANK
10956,Aplicación de miércoles no me deja entrar a mi cuenta de scotiabank,not_applicable,SCOTIABANK
10957,lo más lamentable es que no se puede descargar la aplicación ya llevo como cinco meses y asta ahora no puedo descargarla lo peor uno llama y no te dan una solución,not_applicable,SCOTIABANK
10958,Esta hasta la patas se bloquea a cada rato y x mas q intento crear una nueva contraseña sigue igual.fui al banco a desvincular mi numero y lo vincule de nuevo la solucion duro unos dias hasta q se bloqueo de nuevo😒,authenticity,SCOTIABANK
10959,La aplicación deja mucho que desear Siempre sale hubo un error en la aplicación La segunda vez que me pasa con diferentes celulares,not_applicable,SCOTIABANK
10960,"Es la peor app que puede existir , mantenimientos por las puras cada vez peor esta app",not_applicable,SCOTIABANK
10961,Siempre esta caido el plin de noche,not_applicable,SCOTIABANK
10962,"Estoy muy decepcionada. La mayor parte del tiempo está supuestamente en mantenimiento o no puedo abrir mi cuenta y se cierra la app. Incluso estaba transfiriendole a alguien y nunca llegó lo que mandé y en el historial dice que sí, no me han regresado mi dinero. Qué asco con el banco y el app.",integrity,SCOTIABANK
10963,No puedo hacer pagos y encima el plin ni sus luces desde diciembre,not_applicable,SCOTIABANK
10964,Es una de la peores aplicaciones y uno de los peores bancos. No te dan beneficios en nada! Y de paso el plin nunca funciona bien. Me hab hecho perder dinero que nunca me regresaron. Los odio!,integrity,SCOTIABANK
10965,"Totalmente mala esta aplicacion, envio el dinero y el mensje de confirmacion no se envia ala persona destino y el dinero sale y me dice esta demorando verifique y a los minutos me fescuentan el dinero. Cuando hace dos o tres veces el envio",integrity,SCOTIABANK
10966,La peor app.,not_applicable,SCOTIABANK
10967,"Hay problemas sería bueno q se dea una solución no da buenos resultados, no figura los plineados",not_applicable,SCOTIABANK
10968,"Pesima aplicacion de verdad la aplicacion no habre hace horas y encima si llamas te tienen en linea 1 hora,que les regalo mi plata estafadores",not_applicable,SCOTIABANK
10969,Muy mala,not_applicable,SCOTIABANK
10970,"El app últimamente no permite hacer plineos a Yape, sale error de aplicación, traten de solucionar ese inconveniente por favor.",not_applicable,SCOTIABANK
10971,"Un completo desastre ... Lleno de Bugs, app se cuelga sola, hasta te eliminan la cuenta.. lastima que no se puede colocar 0 estrellas... se blolquea el usuario y cuando recuperas la cuenta y vuelves a escribir la contrseña, se vuleve a bloquear y tiene que hacer eese pado otra vez.. convirtiendose en un bucle indeterminado... no se por que se ponen a desarrollar software",authenticity,SCOTIABANK
10972,"Pésima app, nunca carga",not_applicable,SCOTIABANK
10973,No sirve,not_applicable,SCOTIABANK
10974,"Que asco 🤮 de aplicativo, no puedo ingresar a mi cuenta para realizar mis operaciones. Ya borré el cache incluso los datos desinstale y instalé aun así no se puede ingresar, me sale error de servicio inténtelo más tarde quedaron en enviar a soporte y hasta el momento ni noticias al respecto, mal atención al cliente. Una experiencia desagradable...",not_applicable,SCOTIABANK
10975,"Sinceramente, este banco deja mucho q desear!!! No es confiable la plataforma, En el momento en q necesitas hacer cualquier pago o transferencia o hacer un plin presenta problemas o te congela el dinero por error y te lo devuelven a los varios días!!! Sinceramente no lo recomiendo acá en Perú. Otra cosa son sus oficinas, y es peor q su plataforma. En los distritos como sjl es horrible q tengan 6 cajas para atención y solo haya una persona trabajando, y te envían a otras sedes y es igual!!!",integrity,SCOTIABANK
10976,"Últimamente está aplicando se a vuelto una porquería, quieres ingresar a la aplicación y te vota y no se puede después de muchos intentos.",not_applicable,SCOTIABANK
10977,Funciona horrible y la pagina inicial tarda un monton en carga y a veces se reinicia de la nada,not_applicable,SCOTIABANK
10978,"Últimamente falla demasiado, más de una vez me ha hecho pasar un mal momento, no deja ingresar con huella dactilar y se cuelga en media transferencia.",authenticity,SCOTIABANK
10979,La app no sirve,not_applicable,SCOTIABANK
10980,Eviten molestias y leer los comentarios....vayan a otro banco!!! Bloquean tu app y luego no saben por qué.... pésimo servicio!!!,not_applicable,SCOTIABANK
10981,No carga xd,not_applicable,SCOTIABANK
10982,He tenido demasiados inconvenientes con la app así que bueno ya tienen un usuario más que no está para feliz .,not_applicable,SCOTIABANK
10983,Siempre está en mantenimiento no se puede confiar en la app sinceramente A la hora de pagar o se lentes o no quiere entrar Debería de mejorar muchas cosas,not_applicable,SCOTIABANK
10984,se demora un siglo en abrir la aplicación,not_applicable,SCOTIABANK
10985,El peor banco que hay de verdad. Como es posible que cada vez que vaya a entrar diga o que hubo un error o que están en mantenimiento. De verdad que no sirve,not_applicable,SCOTIABANK
10986,"Funcionaba bien No se que paso que ya no se realizan transferencias imediatamente, no funciona el plin. Decepcion total. 2 estrellas era mucho, la app es una 💩",not_applicable,SCOTIABANK
10987,No he podido entrar en la app desde que cambie de teléfono. Me dice que no se puede usar en dispositivo virtuales pero es un teléfono nuevo no entiendo porque pasa esto me podría alguna solución??,not_applicable,SCOTIABANK
10988,Nunca funciona bien o no entra o no plinea o se plinea y dice que no se pudo realizar la transacción es la peor app de bancos,not_applicable,SCOTIABANK
10989,Quiero pagar y no funciona,not_applicable,SCOTIABANK
10990,Una tontería de aplicación se bloquea para ingresar varias veces y más cuando uno necesita usarla 😡,not_applicable,SCOTIABANK
10991,La peor app de todos los bancos,not_applicable,SCOTIABANK
10992,Una por.queria esta app me sale error he tratado de cambiar mi contraseña igual sale error.. el plin me sale otro nombre ....tendre q cambiar de banco...,not_applicable,SCOTIABANK
10993,Que horrible aplicación por colmo mi empresa trabaja con este banco 🤬,not_applicable,SCOTIABANK
10994,Pesima app pesimo banco,not_applicable,SCOTIABANK
10995,"Terrible app, puros errores a cada rato. En vez de mejorar con los parches cada vez esta peor.",not_applicable,SCOTIABANK
10996,"realmente esta app es una desgracia , no ingresa , a cada momento sale intente más tarde , muy mal...",not_applicable,SCOTIABANK
10997,"Una estupidez su actualización...si de por si la otra app era un asco. Esta es peor. Rapida simple y segura es lo que prometen. Primero, es una odisea acceder, siempre termina diciendo que te loguees mas tarde. Segundo, la porqueria de clave digital tarda en ocasiones de 30min a una hora en llegar. Otros casos llega al dia siguiente. De rapido no tiene nada y lo unico seguro es que no podras realizar tus pagos a tiempo.",not_applicable,SCOTIABANK
10998,"Desde hace unos días desaparecieron los pagos favoritos, MI LISTA no se visualiza en el App pero sí en la Web. Desinstale e instale el App nuevamente pero sigue sin aparecer. No hay forma de configurar esto, entonces es un tremendo error. ¿Alguien más con el mismo problema? Esto ofrecen con la última actualización: Mi Lista: • Ahorra tiempo, organiza todos tus pagos frecuentes en Mi Lista, y realízalos sin usar Clave Digital, códigos de servicios o números de cuenta. NO ME AHORRA TIEMPO...",not_applicable,SCOTIABANK
10999,"Qué asco de aplicación. Exactamente el mismo problema que todos nos comentarios. Se ingresan los datos, sale ""Error"" y si se vuelve a ingresar sale ""Usuario Logueado"". Su página web parece no ayudar en lo absoluto porque tiene un problema muy similar. Se supone que nos ahorran tiempo y en estas cosas uno pierde más tiempo. Retiren la app y arreglen su página web o den una actualización que valga la pena y corrijan el error. Además, tengan la delicadeza de contestar los comentarios. Que asco de servicio.",not_applicable,SCOTIABANK
11000,"Pues al principio bien, me facilitaba los pagos; ahora a cada rato me sale que ""hubo un error en la aplicación"" o que mi contraseña es invalida, pero pongo la misma contraseña después y si me acepta. Es un problema para abrirla. También para plinear es otro problema, se supone que es para pagos inmediatos y urgentes, pero no tiene nada de eso, solo se cuelga y tengo que estar intentando unas 10 veces hasta que se digne en hacer el pago.",not_applicable,SCOTIABANK
11001,"Muy mala aplicación, no puedo ingresar y me pide cambiar contraseña y cuando se realiza el cambio en el primer intento me aparece que se a superado la cantidad máxima, a la fecha no puedo ver mis movimientos al menos que valla alguna agencia, donde no dan solución ni respuesta por su aplicativo . Me gustaría se comuniquen, ya que, la única solución que me dieron era que me cambie de banco y no presente mi reclamo por tiempo agencia scotiabank open atocongo en el área de plataforma. Pésimo.",not_applicable,SCOTIABANK
11002,"No se puede hacer transferencia desde la app, siempre sale un mensaje de error que dice que hubo un error de la aplicación y que intente más tarde... El Peor Banco de Perú y del Mundo; solo al ver las multiples y recurrentes Quejas de los Clientes uno se da Cuenta.. Y la plataforma web terrible igual; si por mí fuera le diera Cero estrellas..",not_applicable,SCOTIABANK
11003,"Se cuelga y no se puede acceder. Días domingos y/o en las noches no se puede acceder. Leyendo comentarios, me doy cuenta que es un problema que inicio en diciembre con las actualizaciones, yo me he percatado recién hace unos días, al igual que todos desinstale e instale... de ello ya hace 3 días y hasta el momento nada, mi equipo es S10e. Esperemos que se actualice pronto la app!",not_applicable,SCOTIABANK
11004,"Lleva un buen tiempo que al momento de querer ingresar para ver mis saldos o hacer pagos.. no me deja entrar y sale que ""hubo un error en la aplicación. Por favor volver a intentar mas tarte"" .. creo que se debe a la actualización porque la versión anterior estaba mucho mejor (obligan a actualizar para mal) .. uno quiere hacer operaciones con la aplicación.. no para que nos mande a intentar mas tarde.",not_applicable,SCOTIABANK
11005,"Señores de scotiabank , ya ha pasado varias semanas y el problema con la aplicación para pagar tarjetas persiste. Cuando quiero pagar aparece el mensaje que ya agote la cantidad de intentos de operaciones, siendo la primera vez que lo hacía. Señores les agradecería que le den solución lo más pronto posible, ya que es esta situación de la pandemia lo mejor es no ir al banco. Espero su pronta respuesta.",not_applicable,SCOTIABANK
11006,"Soy usuario frecuente de la app... la versión anterior era simple pero rápida... la actual (25/09/18) es demasiado lenta... Actualización al 15/01/19 La app ya ni siquiera inicia sesión. y al parecer está originando bloqueos de la tarjeta cada cierto tiempo. Son varias semanas y varios reclamos presentados, pero el Banco aún no da solución...",not_applicable,SCOTIABANK
11007,"Desde hace tiempo que tengo un nuevo equipo con huella en la pantalla, no funciona la autenticación biométrica. He querido hacer un pago de mi tarjeta de crédito desde la pestaña ""total y otros"" pero sale un error ""Información sobre Tarjeta de Crédito No ha sido encontrada en sesión"". Hasta ahora 29/11 no lo arreglan, solo puedo pagar mínimo o del mes, que fallan también a veces.",authenticity,SCOTIABANK
11008,"Qué porquería de banco. Todas las noches entra en mantenimiento, los fines de semana que es cuando más se suele usar nunca abre, aparece que hay un error con el banco. Su app deja mucho que desear y a diferencia de otros bancos, todas las benditas noches entra en un supuesto mantenimiento programado que no sé para qué lo hacen Si no sirve de nada porque cada vez está peor. BCP allá voy.",not_applicable,SCOTIABANK
11009,"Lo más rápido que actualiza es el cuadro que aparece diciendo que hubo un error en la app y que vuelva a intentar más tarde... La última vez que abrí la app fue sólo para darme cuenta que me habían descontado S/20.00 no se de que... Ni para decir que es mi celular porque mis otras apps (BBVA por ejemplo, abre sin ningún problema) que mal...",integrity,SCOTIABANK
11010,"Que mala experiencia e tenido con la App de este banco! Como puede ser posible que necesite ingresar a mi cuenta y llevo mas de 3 semanas!!!!!!!!!!! sin poder, porque dice ""hay un error, falla la aplicacion"" y nadie hace nada por mejorarla?? Pero si de cobrar intereses se tratara ahí más que rapidamente se encargaran de hacerlo! Para eso si!!!",not_applicable,SCOTIABANK
11011,"Es una perdida de tiempo insistir con esta aplicación, porque no se puede ingresar y ver las cuentas, después de poner el DNI pide contraseña y una vez que se pone, sale mensaje ""hubo un error en la aplicación intenté más tarde"", ya estoy más de una semana queriendo ingresar y no se puede. Ustedes cómo banco no dan una solución pronta, no revisan la app o no lo han hecho compatibles con todas las versiones de Android. Una pésima atención para el usuario.",not_applicable,SCOTIABANK
11012,"Sinceramente no sirve, creo que van de mal en peor, antes al menos estaba pasable, ahora no pasa nada. Arreglen esa actualización, uno no puede atentar con su vida ir al cajero y revisar el dinero, por algo uno lo hace desde su aplicación, desde su casa, todo seguro. Tener en cuenta este punto, sino en verdad perderán muchos clientes. Estoy muy disgustado con su servicio.",not_applicable,SCOTIABANK
11013,"En realidad la versión anterior estaba bien,hasta que la actualizaron y no puedo ingresar por más que desisntalo y lo vuelvo a instalar ,siempre me sale ""hubo un error en la aplicación inténtelo más tarde"" me salió ese error como 10 veces... Y llamé al call center y me dijeron que estaría bien al día siguiente pero nada ... No puedo ver ni pagar nada... Muy mala la actualización.",not_applicable,SCOTIABANK
11014,"En vez de mejorar está demasiado peor. Cuando quiero utilizarla aparece un aviso que dice: HUBO UN ERROR EN LA APLICACION POR FAVOR INTENTELO MÁS TARDE.. La desinstalé e instalé más de 5 veces y sigue en lo mismo. Entonces para que sirve? Por eso no le daría ni una estrella, pero como no hay otra opción para hacer público mi comentario, le doy una, sin que se lo merezca.",not_applicable,SCOTIABANK
11015,"Un total desastre, nose que pasa que casi siempre la app no sirve ni para hacer transferencias o plin o cualquier tipo de operaciones, antes funcionaba de lo mejor pero ahora es un caos, y ya me harta a cada rato con ese mensaje que sale ""ocurrio un problema"", tambien a la hora de iniciar sesión, estoy apunto incluso de cambiar de banco porque ya es insoportable!!",not_applicable,SCOTIABANK
11016,"Pesima, se supone que deberia estar activa siempre, ahorita no puedo entrar, es un banco por favor como puede ser esto posible y son las 6 de la tarde, indica que hay un error, e desisntakado y vuelto a instalar y lo mismo, cada cierto tiempo pasa igual, con la version anterior no tenia ese problema, deberian votar al encargado del equipo de programacion.",not_applicable,SCOTIABANK
11017,"Es una app que constantemente se cierra, falla y no te deja ingresar por más que ingreses tus datos correctamente. La opción de plin tarda demasiado y constantemente rechaza tus movimientos. Es lenta e irritante y me gustaría desinstalarla, lamentablemente mis empleadores utilizan la banca. No la recomiendo para nada",not_applicable,SCOTIABANK
11018,"Me obligaron a actualizar a la última versión y al parecer han corregido errores. Sin embargo se han perdido mis operaciones comunes o favoritos. Ahora voy a tener que ingresar todo nuevamente. La probaremos por necesidad. Veremos. Actualización Anterior. Un desastre, desde que la actualize no me deja accesar y me da error. Quiero volver a la anterior que no me daba ningún problema. Ya me quejé pero sigue igual. Ya no sé qué hacer. Me sorprende que hasta el momento no lo arreglen. Son muchas quejas por lo mismo. Felizmente pude retornar a la anterior versión gracias a un backup. Ni ganas ahora de actualizar cuando aparezca el mensaje. Mejor espero a que todos confirmen que corrigieron sus problemas.",not_applicable,SCOTIABANK
11019,"Cada vez que cierro sesión y al día siguiente o a la semana quiero ingresar, me sale que mi sesión ha expirado, vuelvo a ingresar y sale lo mismo, reinicio el celulary sigue en lo mismo, tengo que desinstalar y volver a instalar para entrar y la verdad que fastidia porque a veces tengo que hacer alguna operación con el app y sale eso. De seguir así cancelaré la cuenta y me olvido de estos problemas con el app.",not_applicable,SCOTIABANK
11020,"Me es incómodo tener que estar actualizando a cada rato, por ejemplo no llevo ni 20 días que le actualicé y ya otra ves me esta pidiendo actualizar!! M es incómodo por que trabajo en una zona petrolera y el Internet es pésimo por aquí que a las justas puedo ingresar a la App para ver mis pagos en caso d una emergencia económica,, me gustaría q las actualizaciones lo hagan cada 3 meses gracias",not_applicable,SCOTIABANK
11021,"No se que le pasa a la app antes entraba sin problemas hoy intento hacerlo y sale error intenta más tarde o manda correo de seguridad con clave avisandome que intentan ingresar desde un dispositivo ajeno Y ESO NO ES CIERTO,INGRESO DESDE MI MÓVIL DE SIEMPRE, NO HE CAMBIADO DE NADA!!! arreglen esto o me veré obligada a cancelar mis cuentas si np dan solución a la larga eso harán mucho de nosotros sus clientes.",authenticity,SCOTIABANK
11022,"el diseño mejoró mucho a comparación del anterior pero es una completo fastidio la forma de acceso, primero una contraseña (que debe tener mayúscula, minúscula y número) y luego la clave digital, es un exceso y para rematar se para colgando y no hay acceso al app, otros bancos sólo piden el DNI y una clave sencilla, complican demasiado el acceso. No me ha gustado esa actualización.",not_applicable,SCOTIABANK
11023,"Pésima.. durante la noche ( en ocasiones de dia) queda fuera de servicio repetidas veces en la misma noche.. no permitiendo hacer absolutamente nada, ni plin, ni pagos con tarjeta y mucho menos transferencia.. queda fuera de servicio sin aviso previo, dejándome sin poder utilizar la cuenta de ninguna manera..",not_applicable,SCOTIABANK
11024,"La sesión se cierra mientras estoy usando la aplicación 🤦, lo cual es absurdo. Debería haber una advertencia o pregunta de si quiero mantener la sesión activa, como ocurre en otros bancos. Por otro lado, no informan detalles de cuáles son las mejoras o errores corregidos en la nueva versión, como sí ocurre con software de uso internacional.",not_applicable,SCOTIABANK
11025,"Desde que actualice la aplicacion ya hace varios dias siempre me sale el mensaje al poner mi dni que hubo un error en la aplicqcion vuelve a intentarlo mas tarde. Desinstale lo vuelo a instalar, apago y prendo el equipo y sigue el mismo problema. Antes de la actualizacion el app funcionaba muy bien. No se supone que las actualizaciones son para las mejoras??? Exijo una respuesta y solucion al problema. Mi celular es smartphone de buena gama.",not_applicable,SCOTIABANK
11026,"Es la peor aplicación de banca que he usado, cuando uno quiere hacer algún pago rápido, justo en ese momento no se puede entrar, porque te da un error, de rápido no tiene nada. El servicio de verificación por clave SMS que te pide al ingresar es molesto y retrasa mucho, primero porque aveces no llegan los mensajes y segundo porque es absurdo ya que se tiene un clave de ingreso. La antigua aplicación era mucho más rápido y eficiente",not_applicable,SCOTIABANK
11027,"Muy mal....siempre lo mismo...""Liberar Espacio""...si siempre ha funcionado correctamente....sin necesidad de borrar otras aplicaciones....solo con el pretexto de actualizar...por favor no se necesita nuevas versiones de aplicación ni mejoras ...el que hay ya es suficiente...incomoda y molesta tener que actualizar sobre todo eliminando otras aplicaciones.",not_applicable,SCOTIABANK
11028,"La aplicación funcionaba perfectamente hasta hace 2 semanas. Después de instalar una actualización, la lista de pagos frecuentes desapareció. Y lo peor de todo es que ni siquiera permite que vuelva a crearla ya que cuando hago un pago y quiero guardarlo como favorito me sale el mensaje de que ""ya está en mi lista de pagos frecuentes"" la cual no existe... Se está haciendo muy incómodo usar esta app.",not_applicable,SCOTIABANK
11029,"Parece que la aplicación siempre esta desfasada....no se conecta con facilidad y aparece el mensaje de en ""este momento hay una aplicación y no puede abrirla intente en otro momento...."" como si no fuera urgente lo que tratas de hacer....nada que ver con la versión antigua... se veía descontinuada pero funcionaba mejor.",not_applicable,SCOTIABANK
11030,"La app no funciona en mi Galaxy S10 +. Ya estoy con este problema más de tres semanas.La he instalado y desinstalado más de 40 veces.La app no abre y sale un aviso que dice ""Scotiabank Continua Fallando"".No sé que espera el Banco para resolver el problema. Necesito hacer operaciones, pagar servicios, hacer transferencias etc. Actúen rápido. Con mi Galaxy S7 no tuve problemas. Pónganse las pilas Sres del Scotiabank.",not_applicable,SCOTIABANK
11031,"Feb - 20: la aplicación anda fallando con frecuencia, especialmente, el ingreso suele demorar o rebota. Deberían solucionar esos detalles que son frecuentes y bastante molestos. Nov - 22: plin es un golazo porque te ahora el manejar efectivo; pero aquí falla constantemente. No puedes entrar a la app, no permite enviar, entre otros; es bastante molesto, en especial, en situaciones críticas.",not_applicable,SCOTIABANK
11032,"Uno descarga una aplicacion movil de un banco para agilizar las cosas, NO TIENE SENTIDO que me pidan ir al banco para actualizar mi número de celular y correo. a estas horas el banco ni si quiera está abierto. NECESITAN SOLUCIONAR ESTO CON URGENCIA, ya que al parecer no soy la unica inconforme con el mismo problema. Si hubiera menos caligicacion que una estrella de seguro la obtendrían.",not_applicable,SCOTIABANK
11033,"Antes era muy práctica, podía ingresar al app sin necesitar estar actualizada a la última versión, en menos de 2 semanas me aparece que ya hay una nueva actualización cuando recientemente he actualizado, como es posible que no tengan una interfaz práctica como antes? Están empeorando cada vez más como Bcp",not_applicable,SCOTIABANK
11034,"En realidad la aplicación esta fallando mucho ,porque quise realizar pagos por plim en la aplicación me sale como ""a ocurrido un error"" he intentado varias veces y me sale lo mismo , creo que deberías resolver esa falla ya que nos hace perder el tiempo, y no solo lo digo yo , sino hay varios comentarios del mismo problema,",not_applicable,SCOTIABANK
11035,"Ni siquiera avisaron que la habían cambiado, tuve que desisnstalarla para ver si funcionaba y de ahí descubrí que hay una nueva versión. No funciona, no reconoce mi usuario ya creado y no hay opción para cambiar de password ni pedir ayuda porque no reconoce el usuario. Deben arreglarla!!! Necesito entrar al banco desde ahí y no lo permite.",not_applicable,SCOTIABANK
11036,"Al día de hoy, no puedo ingresar a está app ""actualizada"" siempre sale el mensaje...ha ocurrido un problema con la app vuelva a intentarlo más tarde...que atraso la verdad...he tenido que hacer mis gestiones por la web!!! Espero puedan solucionar el problema lo antes posible",not_applicable,SCOTIABANK
11037,"Realmente, antes tenia una aplicacion amigable y a la fecha constantemente esta app no se puede ingresar, no puede hacer transsacciones por que se raya y di e que e excedido operaciones, cuando jamas hice una operacion, realmente decepcionante cuando yo confiaba mucho en los medios digitales del scotia lo cual me hace pensar seriamente en migrar a otro banco",not_applicable,SCOTIABANK
11038,"Solo puede entrar una vez con la última actualización, después he tratado muchas veces y nada, es muuuuy lenta y al final sale ""error, vuelva a intentarlo más tarde"". Me parece pésimo que no se haga nada al respecto, y más aún habiendo comentarios negativos.",not_applicable,SCOTIABANK
11039,"Estoy que trato de ingresar por la app y nada ya he cambiado varias veces la contraseña y nada, hay una promoción que me.llega por correo quiero entrar y no me permite dice error, Porfavor subsanar estos inconvenientes porque se necesita hacer operaciones sin necesidad de ir a ventanilla o agentes lo cual toma mucho tiempo hasta a veces mas dinero de lo que se piensa usar, hasta el.momento decepcionado de esta app!!!!",not_applicable,SCOTIABANK
11040,"Cual es la gracia del tipo de cambio referencial/especial que muestran en la App sobre Compra/Venta de Dolares, si al momento de querer cambiar Soles a Dolares, usan la tasa de manera inversa, siendo un nulo beneficio para el cliente, es mas una perdida. Para comprar te aplican la tasa para vender y para vender te aplican la tasa para comprar... y dudo que sea un error de parte del Banco.",integrity,SCOTIABANK
11041,"La app en si es buena, no es una excelente app pero está bien para ver estado de cuenta y solicitar información de último minuto pero lo que da a esta app la calificación merecida de 1 estrella es su falta de profesionales a cargo de la misma, en cada actualización mismo error y los comentarios de la gente se queda ahí sin más, sin respuesta, deja mucho que pensar y nacen preguntas como . Tendrán estos señores un grupo de personas calificadas y seleccionadas en el cargo informático oooooooo ???",not_applicable,SCOTIABANK
